EntityName1	EntityName2	Supplement	Street	Locality	PhoneNumber	Year	Page	File	RefCode	Network
Hausammann		Cigarrenhandlung, Sprechstunden: 7/8 Uhr Morgens bis 9 Uhr Abends, Sonntags ebenso	Katharinengasse 2	St. Gallen		1886	7	telefonbuch_007	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Nänny	J. J.	Tapetenhandlung, Sprechstunden: a) im Sommer (1. Mai bis 31. Oct.) 7-12 Uhr Morg. 1-7 Uhr Abds. b) im Winter (1. Nov. bis 30. Apr.) 8-12 Uhr Morg. 1-8 Uhr Abds. Sonntags geschlossen.		Herisau		1886	7	telefonbuch_007	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Schulhaus		Oeffentliche Sprechstation	Im Einfang	Herisau		1886	8	telefonbuch_008	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Schulhaus		Oeffentliche Sprechstation	Im Moos	Herisau		1886	8	telefonbuch_008	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Schulhaus		Oeffentliche Sprechstation	In Ramsen	Herisau		1886	8	telefonbuch_008	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Baumann	Karl	Bleicher, Oeffentliche Sprechstation	Im Saum	Herisau		1886	8	telefonbuch_008	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Adlerapotheke			St. Leonhardstrasse 6	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Alder & Rappolt		Broderies	Frohngartenstrasse 12	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Altherr		Geb., Appretur		Speicher		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Altherr	Gustav	Broderies		Speicher		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Anderegg-Gähler		Broderies	Webergasse 8	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Appenzeller	J.	Papierhandlung	Freieck 7, Thurmstrasse	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Appenzeller & Furrer		Papierhdlg.	Vadianstrasse 3	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Arlen	Ph.	Lithograph	Mittlerer Graben 10	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bächtold & Co.		Broderies	Vadianstrasse 13	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bank		Eidgenössische	Schützengasse 4	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bank von St. Gallen			Bankgasse 1	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Baumann & Co.		Broderies	Gallusstrasse 40 u. Wassergasse 1 a	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Baumgartner	Carl	Sohn, älter, Colonialwaarenhandlung	Multergasse 6	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Becker & Co.		Broderies	Waisenhausstrasse 3	St. Gallen		1886	10	telefonbuch_010	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bersinger	J. H.	& Co., Mercerie und Quincaillerie	Hinterlauben 2 u. Multergasse 35	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Billwiller	Arnold	Bierbrauerei	Schützengarten	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Billwiller Gebrüder		Broderies	Teufenerstrasse 20	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bion & Tschumper		Broderies	Schützengasse 6, Stickerei Kronbühl und Stickerei Engelburg	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Blumer, Leemann & Co.		Broderies	Grabenhof, Neugasse	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Blumer & Wild		Tricotage & Confection	Freienstein	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bodenmann & Möhrlin		Broderies	Vadianstrasse 27	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bösch & Co.		Broderies	Oberer Graben 20	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Brandenburger	Max	Kleiderhdlg.	Grabenhof, Neugasse	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Brettauer	L.	& Co., Banquiers	Oberer Graben 6	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Breveglieri & Co.		Comestibles	Grabenhof, Neugasse	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Brunner	Jacob	Banquier	Poststrasse 11	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Brunnschweiler	E.	Versicherungsagent	Vadianplatz 29 und Wohnung Rosenbergstrasse 61	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bürgerspital			Rorschacherstrasse	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Bürke & Co.		Broderies	Oberer Graben 14	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Burkhardt	C.	Parquetier	Belle Vue Neudorf	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Caserne			Rosenbergstrasse	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Creditanstalt			Speisergasse 12	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Creditbank		Deutsch-Schweizerische	Schmiedgasse 26	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Danzas & Co.		Spedition	Kornhausstrasse 5	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Diem & Oberhänsly		Filiale der Buntpapierfabrik	Poststrasse 10	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Diethelm & Co.		Broderies	Bahnhofstrasse 17	St. Gallen		1886	11	telefonbuch_011	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Dürler	Wilh.	Baumeister und Architekt	Rosenbergstrasse 65 a	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Dürr		Metzger	Schmiedgasse 35	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Einstein		Hirsch & Co., Broderies	Berneckstrasse 2	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Engler		Appretur		Lachen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Eugster	J. U.	& Co., Baumwollzwirnerei & Garnhandlung	Börse, Webergasse 4	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Fässler	Beat	Broderies	Schützengasse 12 u. Wohnhaus Moosheim, St. Jakobstrasse	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Fatzer	J. F.	Broderies	Fabrik Oberstr. und Wohnung Dohlengasse 10 a	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Finlay	John	Cambric-Agentur	Frohngartenstrasse 15 a	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Fischbacher	Christian	Baumwollwaaren	Vadianstrasse 6	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Forster	Karl	Architekt	Katharinengasse 2 u. Villa Forsteck	Mörschwil		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Frauenzeitung			Katharinengasse 10 u. Landhaus Neudorf	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Füller und Sohn		Baumeister	Tempelackerstrasse 54	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Gasfabrik				St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Gähler & Paganini		Broderies	Neugasse 9	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Gähwiller	Alfred	Broderies	Oberer Graben 16	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Gilli	Hermann	Weinhandlung	Neugasse 56	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Glinz	L.	Gasthof z. Schiff	Multergasse 22	St. Gallen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Göldy & Co.		Broderies		Bruggen		1886	12	telefonbuch_012	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Gonzenbach		Oberst	Schmiedgasse 21	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Gonzenbach-Mayer		Broderies	Vadianstrasse 7	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Grob	J. V.	Sensal	Poststrasse 14	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Guggenheimer	J.	Broderies	Webergasse 18	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Guggenheim's Sons		Broderies	Vadianstrasse 11	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Hausmann	C. A. F.	Apotheker	Goliathgasse 4	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
Hellbock	E.	Bierhalle z. Falken	Kugelgasse 12	St. Gallen		1886	13	telefonbuch_013	PTT-Archiv, P-260-1_St_Gallen_1886	St. Gallen
