EntityName1	EntityName2	Supplement	Street	Locality	PhoneNumber	Year	Page	File	RefCode	Network
ADMINISTRATION DES TÉLÉGRAPHES SUISSES		SERVICE TÉLÉPHONIQUE				1885		telefonbuch_003	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
SOCIÉTÉ TYPOGRAPHIQUE DE BIENNE		IMPRIMERIE		BIENNE		1885		telefonbuch_003	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
						1885	3	telefonbuch_005	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Direction des Télégraphes				Berne		1885	4	telefonbuch_006	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Bureau des Télégraphes		à quelle heure que ce soit du jour et de la nuit		Genève		1885	5	telefonbuch_007	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Bureau des Télégraphes		dès 6 h. du mat. (7 h. en hiver) à minuit		Lausanne		1885	5	telefonbuch_007	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Bureau des Télégraphes		dès 6 h. (7 h.) à 10 h. du s.		Vevey		1885	5	telefonbuch_007	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Bureau des Télégraphes		dès 7 h. (8 h.) à h.		Montreux		1885	5	telefonbuch_007	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Bureau des Télégraphes		dès 7 h. (8 h.) à 12 h. (midi); 1 h. à 6 h. et de 7 à 8 1/2 h. du soir; Le dimanche, dès 7 h. du matin à 12 h.; 2 h. à 6 h. et de 7 à 8 1/2 h. du soir		Aigle		1885	5	telefonbuch_007	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
SCHMIDT-DAHMS		magasin	Corraterie 11	Genève		1885	6	telefonbuch_008	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Abattoirs municipaux				Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Achin		fils aîné, liquoriste	Rue de Lausanne, 72	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Adam		épicerie parisienne	Route de Carouge, 37	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Adam	Gustave		Rue du Mont-Blanc, 15	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Ador	Emile	en été		Cologny		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Ador	Emile	en hiver	Rue Senebier, 18	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Ador et Rilliet			Rue du Stand, 9	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Ador	Gustave	en été	Haute-Rive	Cologny		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Ador	Gustave	en hiver	Cours des Bastions, 14	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Agence de journaux			Rue de la Bourse, 9	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Alamartine	A.		Rue Pierre-Fatio, 11	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Alamartine	A.			La Praille		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Amoudruz	V.		Rue de l'Arquebuse	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Andreae		Dr.	Boulevard de Plainpalais, 2	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Annevelle et Co.			Rue du Marché, 17	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Annevelle et Co.			Port-Franc de Rive	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Asile des Aliénés			Aux Vernaies	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Asile de la Vieillesse				Corsier		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Association financière			Rue Abauzit, 2	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Association mutuelle coopérative			Rue du Rhône, 33	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Aubert	Charles		Cour St-Pierre, 2	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Aubert-de la Rüe		camp. Vermont	Route de Fernex	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Aubert	E.		Rue Bellot, 5	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Aubert et Aloïs Pictet			Rue du Rhône, 60	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Aubert-Meylan et Co.			Rue du Stand, 16	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Aubert	Henri		Chem. des Crêts, Champel	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
Audéoud et Maquemer			Rue du Puits St-Pierre, 6	Genève		1885	7	telefonbuch_009	PTT-Archiv, P-260-1_Genève_Lausanne_1885_1	Genève / Lausanne
